,source,destination,mixed_string,semantic_proximity
11986,Wagon,Spurs,SWagnoprsu,0.1445037146191903
11987,Wagon,Step,SWaegnopt,0.2214878484165241
11988,Wagon,Mummy,MWagmmnouy,0.1183629737354562
11989,Wagon,Kung Fu, FKWaggnnouu,0.06655873567133049
11990,Wagon,Wedding,WWaddegginno,0.16209391412603094
11991,Wagon,Minotaur,MWaaginnoortu,0.07015056320926386
11992,Wagon,Sleep,SWaeeglnop,0.11383514004270436
11993,Wagon,Eden,EWadegnno,0.08795565174361904
11994,Wagon,Boxer,BWaegnoorx,0.16856208741878906
11995,Wagon,Homer,HWaegmnoor,0.09171500676528352
11996,Wagon,Peach,PWaaceghno,0.14877385978824642
11997,Wagon,Waitress,WWaaeginorsst,0.12902167929933794
11998,Wagon,Computer,CWaegmnooprtu,0.05372966955232903
11999,Wagon,Tiger,TWaegginor,0.14746657529408339
12369,Stamp,Drum,DSammprtu,0.17294137055564485
12370,Stamp,Nose,NSaemopst,0.20070384600427432
12371,Stamp,Anchor,ASachmnoprt,0.10163316804594838
12372,Stamp,Shoulder,SSadehlmoprtu,0.07629163052357253
12373,Stamp,Spirit,SSaiimpprtt,0.17736930212239493
12374,Stamp,Book,BSakmoopt,0.25530959165344813
12375,Stamp,Kick,KSacikmpt,0.17406488726004993
12376,Stamp,Boss,BSamopsst,0.07736847913081495
12377,Stamp,Rope,RSaemoppt,0.13993495007134715
12378,Stamp,Avalanche,ASaaacehlmnptv,0.06472103479801074
12379,Stamp,Sheet,SSaeehmptt,0.3521686381694344
12380,Stamp,Tuxedo,STademoptux,0.13099389408856035
12381,Stamp,Shampoo,SSaahmmooppt,0.017304054207762976
12382,Stamp,Frog,FSagmoprt,0.22969184666689227
12383,Stamp,Milk,MSaiklmpt,0.13702016998733682
12384,Stamp,Gangster,GSaaegmnprstt,0.09556392076873531
12385,Stamp,Spurs,SSampprstu,0.0737153356578258
12386,Stamp,Step,SSaempptt,0.2212487592141302
12387,Stamp,Mummy,MSammmptuy,0.08799544612844588
12388,Stamp,Kung Fu, FKSagmnptuu,0.09207545516669675
12389,Stamp,Wedding,SWaddegimnpt,0.23282497671401675
12390,Stamp,Minotaur,MSaaimnoprttu,-0.08305642757229544
12391,Stamp,Sleep,SSaeelmppt,0.0165793485384045
12392,Stamp,Eden,ESademnpt,0.06810414380973348
12393,Stamp,Boxer,BSaemoprtx,0.13100886092675143
12394,Stamp,Homer,HSaemmoprt,0.0012597631641274368
12395,Stamp,Peach,PSaacehmpt,0.18207378127000762
12396,Stamp,Waitress,SWaaeimprsstt,0.08781330867186403
12397,Stamp,Computer,CSaemmopprttu,0.14747911613109943
12398,Stamp,Tiger,STaegimprt,0.18034672953543424
12399,Stamp,Wagon,SWaagmnopt,0.15118158913352187
12768,Flood,Drum,DFdlmooru,0.1054359781171895
12769,Flood,Nose,FNdelooos,0.13664850501330886
12770,Flood,Anchor,AFcdhlnooor,0.13704328533707538
12771,Flood,Shoulder,FSddehlloooru,0.07007290397537659
12772,Flood,Spirit,FSdiilooprt,0.2003321232111097
12773,Flood,Book,BFdkloooo,0.07862711135790336
12774,Flood,Kick,FKcdikloo,0.12207523076717101
12775,Flood,Boss,BFdloooss,0.05077993827347259
12776,Flood,Rope,FRdelooop,0.11986419690391806
12777,Flood,Avalanche,AFaacdehllnoov,0.45356155200963993
12778,Flood,Sheet,FSdeehloot,0.12932534705619775
12779,Flood,Tuxedo,FTddeloooux,-0.042950950522193054
12780,Flood,Shampoo,FSadhlmoooop,0.09272210168657484
12781,Flood,Frog,FFdglooor,0.09334564465481746
12782,Flood,Milk,FMdiklloo,0.20889133530172416
12783,Flood,Gangster,FGadeglnoorst,0.02632237849305748
12784,Flood,Spurs,FSdlooprsu,0.14626158711061418
12785,Flood,Step,FSdeloopt,0.1668350351739305
12786,Flood,Mummy,FMdlmmoouy,0.08156994584094039
12787,Flood,Kung Fu, FFKdglnoouu,0.05197965377978733
12788,Flood,Wedding,FWdddegilnoo,0.14368680684737883
12789,Flood,Minotaur,FMadilnooortu,-0.04809529218109354
12790,Flood,Sleep,FSdeelloop,0.1452614594131272
12791,Flood,Eden,EFddelnoo,0.2439365398259986
12792,Flood,Boxer,BFdelooorx,0.026364569290972577
12793,Flood,Homer,FHdelmooor,0.06929090916420545
12794,Flood,Peach,FPacdehloo,0.12458599373231079
12795,Flood,Waitress,FWadeiloorsst,0.017507381034205082
12796,Flood,Computer,CFdelmoooprtu,0.19050782848027747
12797,Flood,Tiger,FTdegiloor,0.14594375662518155
12798,Flood,Wagon,FWadglnooo,0.13362913361535783
12799,Flood,Stamp,FSadlmoopt,0.06352298832786576
13167,Manicure,Drum,DMaceimnrruu,0.0944691462257298
13168,Manicure,Nose,MNaceeinorsu,0.16943295881512452
13169,Manicure,Anchor,AMaccehinnorru,0.06281979711815902
13170,Manicure,Shoulder,MSacdeehilnorruu,0.13894786941517162
13171,Manicure,Spirit,MSaceiiinprrtu,0.07615157734085459
13172,Manicure,Book,BMaceiknooru,0.06452555365579568
13173,Manicure,Kick,KMacceiiknru,0.10192172332346042
13174,Manicure,Boss,BMaceinorssu,0.05859144202073947
13175,Manicure,Rope,MRaceeinopru,0.11842184770308106
13176,Manicure,Avalanche,AMaaacceehilnnruv,0.005095938672391064
13177,Manicure,Sheet,MSaceeehinrtu,0.09712119942863413
13178,Manicure,Tuxedo,MTacdeeinoruux,0.25389332938812953
13179,Manicure,Shampoo,MSaacehimnoopru,0.460898577118094
13180,Manicure,Frog,FMaceginorru,0.12954224378947565
13181,Manicure,Milk,MMaceiiklnru,0.08833668213291587
13182,Manicure,Gangster,GMaaceeginnrrstu,0.0035284178173045928
13183,Manicure,Spurs,MSaceinprrsuu,0.11718379457922565
13184,Manicure,Step,MSaceeinprtu,0.1645963028579882
13185,Manicure,Mummy,MMaceimmnruuy,0.11984969956330452
13186,Manicure,Kung Fu, FKMaceginnruuu,0.06595642251752402
13187,Manicure,Wedding,MWacddeegiinnru,0.28943936054230424
13188,Manicure,Minotaur,MMaaceiinnorrtuu,0.015619109533321268
13189,Manicure,Sleep,MSaceeeilnpru,0.14497352390069335
13190,Manicure,Eden,EMacdeeinnru,0.15013978960973956
13191,Manicure,Boxer,BMaceeinorrux,0.0016877790584503899
13192,Manicure,Homer,HMaceeimnorru,0.05097174140075814
13193,Manicure,Peach,MPaacceehinru,0.24896530844864853
13194,Manicure,Waitress,MWaaceeiinrrsstu,0.20704187787099518
13195,Manicure,Computer,CMaceeimnoprrtuu,0.10481151552441201
13196,Manicure,Tiger,MTaceegiinrru,0.14934716406854545
13197,Manicure,Wagon,MWaaceginnoru,0.13488491318923776
13198,Manicure,Stamp,MSaaceimnprtu,0.22304356717113716
13199,Manicure,Flood,FMacdeilnooru,-0.025442967186630513
13566,Swamp,Drum,DSammpruw,0.24151146390896389
13567,Swamp,Nose,NSaemopsw,0.1670561576661143
13568,Swamp,Anchor,ASachmnoprw,0.09523853279988173
13569,Swamp,Shoulder,SSadehlmopruw,0.07171305003080107
13570,Swamp,Spirit,SSaiimpprtw,0.24473913524141344
13571,Swamp,Book,BSakmoopw,0.03588057402205945
13572,Swamp,Kick,KSacikmpw,0.1671622060764977
13573,Swamp,Boss,BSamopssw,0.10550124563548728
13574,Swamp,Rope,RSaemoppw,0.160689697957119
13575,Swamp,Avalanche,ASaaacehlmnpvw,0.21473563084428868
13576,Swamp,Sheet,SSaeehmptw,0.13764129166142314
13577,Swamp,Tuxedo,STademopuwx,0.07797761711942325
13578,Swamp,Shampoo,SSaahmmooppw,0.09923002964987493
13579,Swamp,Frog,FSagmoprw,0.4353046597012419
13580,Swamp,Milk,MSaiklmpw,0.12606559080358665
13581,Swamp,Gangster,GSaaegmnprstw,0.19522077901815965
13582,Swamp,Spurs,SSampprsuw,0.17281970331774857
13583,Swamp,Step,SSaempptw,0.12849872442250454
13584,Swamp,Mummy,MSammmpuwy,0.18241856456026523
13585,Swamp,Kung Fu, FKSagmnpuuw,0.11240392057518307
13586,Swamp,Wedding,SWaddegimnpw,0.06447137900909589
13587,Swamp,Minotaur,MSaaimnoprtuw,0.19821763661875066
13588,Swamp,Sleep,SSaeelmppw,0.148660393511362
13589,Swamp,Eden,ESademnpw,0.2229877729616885
13590,Swamp,Boxer,BSaemoprwx,0.07054504918582555
13591,Swamp,Homer,HSaemmoprw,0.1346578222719255
13592,Swamp,Peach,PSaacehmpw,0.27160742853417796
13593,Swamp,Waitress,SWaaeimprsstw,0.11415122804918726
13594,Swamp,Computer,CSaemmopprtuw,0.09958698435062897
13595,Swamp,Tiger,STaegimprw,0.37345742293438905
13596,Swamp,Wagon,SWaagmnopw,0.23151158333664407
13597,Swamp,Stamp,SSaammpptw,0.056629843119995964
13598,Swamp,Flood,FSadlmoopw,0.41220579404972896
13599,Swamp,Manicure,MSaaceimnpruw,0.029264614624640504
13965,Dressing,Drum,DDegimnrrssu,0.1260181485348817
13966,Dressing,Nose,DNeeginorsss,0.25295385865228565
13967,Dressing,Anchor,ADceghinnorrss,0.13818484195154268
13968,Dressing,Shoulder,DSdeeghilnorrssu,0.3265896586042968
13969,Dressing,Spirit,DSegiiinprrsst,0.18778492698821786
13970,Dressing,Book,BDegiknoorss,0.09764458466504794
13971,Dressing,Kick,DKcegiiknrss,0.23475780621913694
13972,Dressing,Boss,BDeginorssss,0.22685493247639182
13973,Dressing,Rope,DReeginoprss,0.23281765765424348
13974,Dressing,Avalanche,ADaaceeghilnnrssv,0.0422204389569119
13975,Dressing,Sheet,DSeeeghinrsst,0.2549332645753657
13976,Dressing,Tuxedo,DTdeeginorssux,0.3242802745404125
13977,Dressing,Shampoo,DSaeghimnooprss,0.3369807583935527
13978,Dressing,Frog,DFegginorrss,0.18207309200061136
13979,Dressing,Milk,DMegiiklnrss,0.3956826657749519
13980,Dressing,Gangster,DGaeegginnrrssst,0.14365609558580306
13981,Dressing,Spurs,DSeginprrsssu,0.129117034364129
13982,Dressing,Step,DSeeginprsst,0.23461401042135735
13983,Dressing,Mummy,DMegimmnrssuy,0.23808328121689074
13984,Dressing,Kung Fu, DFKegginnrssuu,0.16636927352994127
13985,Dressing,Wedding,DWddeeggiinnrss,0.2764133739406227
13986,Dressing,Minotaur,DMaegiinnorrsstu,-0.016132802614266164
13987,Dressing,Sleep,DSeeegilnprss,0.27025562159084077
13988,Dressing,Eden,DEdeeginnrss,0.09285216012901451
13989,Dressing,Boxer,BDeeginorrssx,0.1003408707219862
13990,Dressing,Homer,DHeegimnorrss,0.0659262613583839
13991,Dressing,Peach,DPaceeghinrss,0.34747103381396494
13992,Dressing,Waitress,DWaeegiinrrsssst,0.32288615664623294
13993,Dressing,Computer,CDeegimnoprrsstu,0.10310019948454137
13994,Dressing,Tiger,DTeeggiinrrss,0.1749920835251178
13995,Dressing,Wagon,DWaegginnorss,0.18063361904520642
13996,Dressing,Stamp,DSaegimnprsst,0.08627800131468182
13997,Dressing,Flood,DFdegilnoorss,0.037879422675175384
13998,Dressing,Manicure,DMaceegiinnrrssu,0.3132494916249865
13999,Dressing,Swamp,DSaegimnprssw,0.07893005141309767
14364,Radio,Drum,DRadimoru,0.2621826222943441
14365,Radio,Nose,NRadeioos,0.10168889242913196
14366,Radio,Anchor,ARacdhinoor,0.35616143385497984
14367,Radio,Shoulder,RSaddehilooru,0.12040880207015624
14368,Radio,Spirit,RSadiiioprt,0.16746654306061629
14369,Radio,Book,BRadikooo,0.1774448769791485
14370,Radio,Kick,KRacdiiko,0.171333487100574
14371,Radio,Boss,BRadiooss,0.1502065980676872
14372,Radio,Rope,RRadeioop,0.09830078865664792
14373,Radio,Avalanche,ARaaacdehilnov,0.17741915143258713
14374,Radio,Sheet,RSadeehiot,0.12973561095116073
14375,Radio,Tuxedo,RTaddeiooux,0.010830791092377461
14376,Radio,Shampoo,RSaadhimooop,0.08137828828780273
14377,Radio,Frog,FRadgioor,0.11320507515455985
14378,Radio,Milk,MRadiiklo,0.06794682832096094
14379,Radio,Gangster,GRaadeginorst,0.10586796202414243
14380,Radio,Spurs,RSadioprsu,0.09008143542784555
14381,Radio,Step,RSadeiopt,0.18626371669304734
14382,Radio,Mummy,MRadimmouy,0.005492814043896005
14383,Radio,Kung Fu, FKRadginouu,0.06321424973619197
14384,Radio,Wedding,RWadddegiino,0.13147944966934047
14385,Radio,Minotaur,MRaadiinoortu,-0.1125008007393549
14386,Radio,Sleep,RSadeeilop,0.2091798595529501
14387,Radio,Eden,ERaddeino,0.0619872315301211
14388,Radio,Boxer,BRadeioorx,0.11017662419535063
14389,Radio,Homer,HRadeimoor,0.11386237523284827
14390,Radio,Peach,PRaacdehio,0.0173410791221414
14391,Radio,Waitress,RWaadeiiorsst,0.0972403902043334
14392,Radio,Computer,CRadeimooprtu,0.3463634827825264
14393,Radio,Tiger,RTadegiior,0.08863491446897082
14394,Radio,Wagon,RWaadginoo,0.1745252108059835
14395,Radio,Stamp,RSaadimopt,0.09355630192140738
14396,Radio,Flood,FRaddilooo,0.181081721627337
14397,Radio,Manicure,MRaacdeiinoru,0.03980685764751604
14398,Radio,Swamp,RSaadimopw,0.10407950074583323
14399,Radio,Dressing,DRadegiinorss,0.12163684511555016
14763,Banana,Drum,BDaaamnnru,0.18870274961350375
14764,Banana,Nose,BNaaaennos,0.36300967039270376
14765,Banana,Anchor,ABaaachnnnor,0.12456659724233322
14766,Banana,Shoulder,BSaaadehlnnoru,0.16970173366607044
14767,Banana,Spirit,BSaaaiinnprt,0.12614106877093142
14768,Banana,Book,BBaaaknnoo,0.1073033352649523
14769,Banana,Kick,BKaaaciknn,0.2781368090757992
14770,Banana,Boss,BBaaannoss,0.1778781436602108
14771,Banana,Rope,BRaaaennop,0.3425437914251474
14772,Banana,Avalanche,ABaaaaacehlnnnv,0.12826600084048137
14773,Banana,Sheet,BSaaaeehnnt,0.20661589411027648
14774,Banana,Tuxedo,BTaaadennoux,0.12375043515087929
14775,Banana,Shampoo,BSaaaahmnnoop,0.2521281606593827
14776,Banana,Frog,BFaaagnnor,0.375026689807234
14777,Banana,Milk,BMaaaiklnn,0.5490517724738236
14778,Banana,Gangster,BGaaaaegnnnrst,0.12199812872105587
14779,Banana,Spurs,BSaaannprsu,0.04528099146168788
14780,Banana,Step,BSaaaennpt,0.15970922484736472
14781,Banana,Mummy,BMaaammnnuy,0.2897757793433218
14782,Banana,Kung Fu, BFKaaagnnnuu,0.22033964881677903
14783,Banana,Wedding,BWaaaddeginnn,0.1530194983145991
14784,Banana,Minotaur,BMaaaainnnortu,0.09360535318902906
14785,Banana,Sleep,BSaaaeelnnp,0.2041181515204515
14786,Banana,Eden,BEaaadennn,0.1672218103862276
14787,Banana,Boxer,BBaaaennorx,0.20609424340538424
14788,Banana,Homer,BHaaaemnnor,0.20602473601066568
14789,Banana,Peach,BPaaaacehnn,0.6300500798015647
14790,Banana,Waitress,BWaaaaeinnrsst,0.21856363819632457
14791,Banana,Computer,BCaaaemnnoprtu,0.11555921568329787
14792,Banana,Tiger,BTaaaeginnr,0.28516681478625355
14793,Banana,Wagon,BWaaaagnnno,0.19178066223659845
14794,Banana,Stamp,BSaaaamnnpt,0.1863663745249856
14795,Banana,Flood,BFaaadlnnoo,0.113289839686426
14796,Banana,Manicure,BMaaaaceinnnru,0.17682125275662824
14797,Banana,Swamp,BSaaaamnnpw,0.26846139519775414
14798,Banana,Dressing,BDaaaeginnnrss,0.3462869154470858
14799,Banana,Radio,BRaaaadinno,0.10205418891143794
15162,Pad,Drum,DPadmru,0.40319382711875484
15163,Pad,Nose,NPadeos,0.29910236736256707
15164,Pad,Anchor,APacdhnor,0.24454923199339704
15165,Pad,Shoulder,PSaddehloru,0.401640949450522
15166,Pad,Spirit,PSadiiprt,0.08833831552518258
15167,Pad,Book,BPadkoo,0.11175180114825634
15168,Pad,Kick,KPacdik,0.2071310713246568
15169,Pad,Boss,BPadoss,0.12335824518035293
15170,Pad,Rope,PRadeop,0.297269671720844
15171,Pad,Avalanche,APaaacdehlnv,0.11289439596602041
15172,Pad,Sheet,PSadeeht,0.4598537638974256
15173,Pad,Tuxedo,PTaddeoux,0.1464357647783241
15174,Pad,Shampoo,PSaadhmoop,0.24328606639217576
15175,Pad,Frog,FPadgor,0.24769378700105035
15176,Pad,Milk,MPadikl,0.1710628682672945
15177,Pad,Gangster,GPaadegnrst,0.04060771619700488
15178,Pad,Spurs,PSadprsu,0.14139881369366578
15179,Pad,Step,PSadept,0.3441466480849479
15180,Pad,Mummy,MPadmmuy,0.11313310413247438
15181,Pad,Kung Fu, FKPadgnuu,0.12276799814469926
15182,Pad,Wedding,PWadddegin,0.1327422761896507
15183,Pad,Minotaur,MPaadinortu,0.004404477622844413
15184,Pad,Sleep,PSadeelp,0.28874469902749744
15185,Pad,Eden,EPadden,0.10054118004456805
15186,Pad,Boxer,BPadeorx,0.1593230601767775
15187,Pad,Homer,HPademor,0.07292339708316851
15188,Pad,Peach,PPaacdeh,0.15840233470202283
15189,Pad,Waitress,PWaadeirsst,0.10173767367214982
15190,Pad,Computer,CPademoprtu,0.32500375553465316
15191,Pad,Tiger,PTadegir,0.18152884564310146
15192,Pad,Wagon,PWaadgno,0.15195261848554803
15193,Pad,Stamp,PSaadmpt,0.3132196884014184
15194,Pad,Flood,FPaddloo,0.10380480146126937
15195,Pad,Manicure,MPaacdeinru,0.20888852495970253
15196,Pad,Swamp,PSaadmpw,0.16345467495434002
15197,Pad,Dressing,DPadeginrss,0.2828833846833471
15198,Pad,Radio,PRaaddio,0.14954426039474863
15199,Pad,Banana,BPaaaadnn,0.18503788965778398
15561,Sun,Drum,DSmnruu,0.1720094605969301
15562,Sun,Nose,NSenosu,0.28308830879679747
15563,Sun,Anchor,ASchnnoru,0.18732538967001827
15564,Sun,Shoulder,SSdehlnoruu,0.26929390964285976
15565,Sun,Spirit,SSiinprtu,0.3309219763018152
15566,Sun,Book,BSknoou,0.1786356390119658
15567,Sun,Kick,KSciknu,0.1944567552751664
15568,Sun,Boss,BSnossu,0.15485343031934012
15569,Sun,Rope,RSenopu,0.24783643025532215
15570,Sun,Avalanche,ASaacehlnnuv,0.1618390627461066
15571,Sun,Sheet,SSeehntu,0.23324661463179358
15572,Sun,Tuxedo,STdenouux,0.08958058415971797
15573,Sun,Shampoo,SSahmnoopu,0.26929287356889203
15574,Sun,Frog,FSgnoru,0.23640121552236282
15575,Sun,Milk,MSiklnu,0.27685535959092156
15576,Sun,Gangster,GSaegnnrstu,0.07609330688400862
15577,Sun,Spurs,SSnprsuu,0.12166521382692554
15578,Sun,Step,SSenptu,0.20997333044587385
15579,Sun,Mummy,MSmmnuuy,0.22168027100280682
15580,Sun,Kung Fu, FKSgnnuuu,0.16977682405019218
15581,Sun,Wedding,SWddeginnu,0.21751896659145092
15582,Sun,Minotaur,MSainnortuu,0.020866358969036637
15583,Sun,Sleep,SSeelnpu,0.4103414859227146
15584,Sun,Eden,ESdennu,0.28282638285726713
15585,Sun,Boxer,BSenorux,0.10915369044805992
15586,Sun,Homer,HSemnoru,0.11800659475943419
15587,Sun,Peach,PSacehnu,0.33127647691135514
15588,Sun,Waitress,SWaeinrsstu,0.12651130516678338
15589,Sun,Computer,CSemnoprtuu,0.19952741356137382
15590,Sun,Tiger,STeginru,0.2483048602505591
15591,Sun,Wagon,SWagnnou,0.16826771143132827
15592,Sun,Stamp,SSamnptu,0.12883295060172753
15593,Sun,Flood,FSdlnoou,0.30086495984120337
15594,Sun,Manicure,MSaceinnruu,0.22894373675758714
15595,Sun,Swamp,SSamnpuw,0.22885176802009677
15596,Sun,Dressing,DSeginnrssu,0.22571465700576684
15597,Sun,Radio,RSadinou,0.21768834677371082
15598,Sun,Banana,BSaaannnu,0.28658738062243005
15599,Sun,Pad,PSadnu,0.2228706673248065
15960,Sugar,Drum,DSagmrruu,0.1586848309188194
15961,Sugar,Nose,NSaegorsu,0.31334528044574933
15962,Sugar,Anchor,ASacghnorru,0.0697647404943543
15963,Sugar,Shoulder,SSadeghlorruu,0.13407997524888227
15964,Sugar,Spirit,SSagiiprrtu,0.20246913612074935
15965,Sugar,Book,BSagkooru,0.12351058191999481
15966,Sugar,Kick,KSacgikru,0.20426115885822868
15967,Sugar,Boss,BSagorssu,0.10234899674996506
15968,Sugar,Rope,RSaegopru,0.20194326415835218
15969,Sugar,Avalanche,ASaaaceghlnruv,0.10277978760245104
15970,Sugar,Sheet,SSaeeghrtu,0.2317998072725821
15971,Sugar,Tuxedo,STadegoruux,0.11496888755460387
15972,Sugar,Shampoo,SSaaghmoopru,0.3103511038871333
15973,Sugar,Frog,FSaggorru,0.2031228057616383
15974,Sugar,Milk,MSagiklru,0.7193432493927019
15975,Sugar,Gangster,GSaaeggnrrstu,0.06977848975483002
15976,Sugar,Spurs,SSagprrsuu,0.1020417483229511
15977,Sugar,Step,SSaegprtu,0.235801746089884
15978,Sugar,Mummy,MSagmmruuy,0.17587889271624185
15979,Sugar,Kung Fu, FKSaggnruuu,0.07493680765118005
15980,Sugar,Wedding,SWaddegginru,0.19824577162023066
15981,Sugar,Minotaur,MSaaginorrtuu,-0.06638646185675362
15982,Sugar,Sleep,SSaeeglpru,0.29800840695222985
15983,Sugar,Eden,ESadegnru,0.14118216966025485
15984,Sugar,Boxer,BSaegorrux,0.10183717583064265
15985,Sugar,Homer,HSaegmorru,0.07880571373727935
15986,Sugar,Peach,PSaaceghru,0.47802629682004527
15987,Sugar,Waitress,SWaaegirrsstu,0.16614529847063894
15988,Sugar,Computer,CSaegmoprrtuu,0.05738424175184262
15989,Sugar,Tiger,STaeggirru,0.16999216945584233
15990,Sugar,Wagon,SWaaggnoru,0.1972357921109517
15991,Sugar,Stamp,SSaagmprtu,0.17418355630120072
15992,Sugar,Flood,FSadglooru,0.17928362588009458
15993,Sugar,Manicure,MSaaceginrruu,0.0975068712329308
15994,Sugar,Swamp,SSaagmpruw,0.201125498550208
15995,Sugar,Dressing,DSaegginrrssu,0.34613588362061254
15996,Sugar,Radio,RSaadgioru,0.05587273223365976
15997,Sugar,Banana,BSaaaagnnru,0.5967705226116169
15998,Sugar,Pad,PSaadgru,0.12443326728988408
15999,Sugar,Sun,SSagnruu,0.232123102860541
16359,Ram,Drum,DRammru,0.24866679118348062
16360,Ram,Nose,NRaemos,0.2113972929104774
16361,Ram,Anchor,ARachmnor,0.17104015644734025
16362,Ram,Shoulder,RSadehlmoru,0.14445089586547524
16363,Ram,Spirit,RSaiimprt,0.13001815847244247
16364,Ram,Book,BRakmoo,0.013264035191977872
16365,Ram,Kick,KRacikm,0.14861879487359111
16366,Ram,Boss,BRamoss,0.13013398845655502
16367,Ram,Rope,RRaemop,0.1965248692266726
16368,Ram,Avalanche,ARaaacehlmnv,0.14178792970108858
16369,Ram,Sheet,RSaeehmt,0.10570540408967116
16370,Ram,Tuxedo,RTademoux,0.024116828931839984
16371,Ram,Shampoo,RSaahmmoop,0.060273792422954824
16372,Ram,Frog,FRagmor,0.09010524932423793
16373,Ram,Milk,MRaiklm,0.1823446586095644
16374,Ram,Gangster,GRaaegmnrst,0.11080991986907288
16375,Ram,Spurs,RSamprsu,0.13604884286106692
16376,Ram,Step,RSaempt,0.1594187205219921
16377,Ram,Mummy,MRammmuy,0.12351425078010687
16378,Ram,Kung Fu, FKRagmnuu,0.14414429476980378
16379,Ram,Wedding,RWaddegimn,0.057869627239583436
16380,Ram,Minotaur,MRaaimnortu,0.15179499684555914
16381,Ram,Sleep,RSaeelmp,0.15229329639291428
16382,Ram,Eden,ERademn,0.15028278298376319
16383,Ram,Boxer,BRaemorx,0.1409789726071238
16384,Ram,Homer,HRaemmor,0.18822910943013918
16385,Ram,Peach,PRaacehm,0.09243523281357485
16386,Ram,Waitress,RWaaeimrsst,0.016087981200801627
16387,Ram,Computer,CRaemmoprtu,0.3237332360544529
16388,Ram,Tiger,RTaegimr,0.2853236417896362
16389,Ram,Wagon,RWaagmno,0.2898965169435838
16390,Ram,Stamp,RSaammpt,0.09937831584612682
16391,Ram,Flood,FRadlmoo,0.14695134031224838
16392,Ram,Manicure,MRaaceimnru,0.006523443709105219
16393,Ram,Swamp,RSaammpw,0.15193484508731042
16394,Ram,Dressing,DRaegimnrss,0.01181202016998874
16395,Ram,Radio,RRaadimo,0.11696812664060606
16396,Ram,Banana,BRaaaamnn,0.14359625959056765
16397,Ram,Pad,PRaadm,0.26712614238645477
16398,Ram,Sun,RSamnu,0.14050579410991876
16399,Ram,Sugar,RSaagmru,0.09921543815200905
16758,Sack,Drum,DSackmru,0.24069862424660668
16759,Sack,Nose,NSacekos,0.3041619720876483
16760,Sack,Anchor,ASacchknor,0.1910233063487829
16761,Sack,Shoulder,SSacdehkloru,0.40570337531032297
16762,Sack,Spirit,SSaciikprt,0.15260617381706723
16763,Sack,Book,BSackkoo,0.10086316671868799
16764,Sack,Kick,KSaccikk,0.4057377173225163
16765,Sack,Boss,BSackoss,0.3233470492994758
16766,Sack,Rope,RSacekop,0.3606245608025536
16767,Sack,Avalanche,ASaaaccehklnv,0.16161154249504606
16768,Sack,Sheet,SSaceehkt,0.1757017307655464
16769,Sack,Tuxedo,STacdekoux,0.1414160675271471
16770,Sack,Shampoo,SSaachkmoop,0.15767081223628596
16771,Sack,Frog,FSacgkor,0.2758486700582858
16772,Sack,Milk,MSacikkl,0.2932528179645218
16773,Sack,Gangster,GSaacegknrst,0.13040625410895412
16774,Sack,Spurs,SSackprsu,0.1697272942863822
16775,Sack,Step,SSacekpt,0.18029985225184417
16776,Sack,Mummy,MSackmmuy,0.3331858829437612
16777,Sack,Kung Fu, FKSacgknuu,0.08725524539733052
16778,Sack,Wedding,SWacddegikn,0.1149573288337105
16779,Sack,Minotaur,MSaaciknortu,0.17393167700597784
16780,Sack,Sleep,SSaceeklp,0.2468942294976887
16781,Sack,Eden,ESacdekn,0.05681860156934701
16782,Sack,Boxer,BSacekorx,0.22031551215246234
16783,Sack,Homer,HSacekmor,0.28465242204982527
16784,Sack,Peach,PSaaccehk,0.20606918371811647
16785,Sack,Waitress,SWaaceikrsst,0.13250370435194397
16786,Sack,Computer,CSacekmoprtu,0.05221569257850367
16787,Sack,Tiger,STacegikr,0.16799528214462342
16788,Sack,Wagon,SWaacgkno,0.25573158968934784
16789,Sack,Stamp,SSaackmpt,0.09818454859514025
16790,Sack,Flood,FSacdkloo,0.09915373405920129
16791,Sack,Manicure,MSaacceiknru,0.08197617396282982
16792,Sack,Swamp,SSaackmpw,0.18189671373213825
16793,Sack,Dressing,DSacegiknrss,0.29669781527253547
